State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Race,Race Code,Year,Year Code,Deaths,Population,Crude Rate
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2009,2009,132,1412205,9.3
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2010,2010,157,1428576,11
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2011,2011,130,1455956,8.9
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2012,2012,143,1470094,9.7
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2013,2013,143,1486782,9.6
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2014,2014,145,1518454,9.5
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2015,2015,149,1542783,9.7
Texas,48,25-34 years,25-34,Male,M,White,2106-3,1999,1999,173,1332460,13
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2000,2000,140,1342113,10.4
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2001,2001,187,1347332,13.9
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2002,2002,176,1355805,13
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2003,2003,216,1356127,15.9
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2004,2004,265,1362549,19.4
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2005,2005,221,1371678,16.1
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2006,2006,272,1387917,19.6
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2007,2007,266,1410965,18.9
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2008,2008,251,1439190,17.4
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2009,2009,323,1465756,22
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2010,2010,274,1482862,18.5
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2011,2011,337,1516242,22.2
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2012,2012,302,1543785,19.6
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2013,2013,314,1568380,20
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2014,2014,339,1592788,21.3
Texas,48,25-34 years,25-34,Male,M,White,2106-3,2015,2015,366,1617925,22.6
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,1999,1999,18,211175,Unreliable
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,2000,2000,19,213245,Unreliable
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,2001,2001,20,216118,9.3
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,2002,2002,29,216915,13.4
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,2003,2003,30,217317,13.8
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,2004,2004,29,217229,13.3
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,2005,2005,34,218474,15.6
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,2006,2006,27,227217,11.9
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,2007,2007,23,228978,10
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,2009,2009,16,231159,Unreliable
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,2010,2010,14,231517,Unreliable
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,2011,2011,26,233008,11.2
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,2012,2012,17,237254,Unreliable
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,2013,2013,22,242041,9.1
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,2014,2014,25,249060,10
Texas,48,35-44 years,35-44,Female,F,Black or African American,2054-5,2015,2015,24,255115,9.4
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,1999,1999,41,194964,21
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2000,2000,40,196717,20.3
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2001,2001,31,199187,15.6
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2002,2002,35,199056,17.6
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2003,2003,44,198554,22.2
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2004,2004,40,198686,20.1
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2005,2005,49,199336,24.6
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2006,2006,38,205015,18.5
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2007,2007,33,207377,15.9
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2008,2008,24,209187,11.5
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2009,2009,24,210500,11.4
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2010,2010,24,211309,11.4
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2011,2011,37,211475,17.5
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2012,2012,20,216302,9.2
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2013,2013,25,219770,11.4
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2014,2014,24,226580,10.6
Texas,48,35-44 years,35-44,Male,M,Black or African American,2054-5,2015,2015,42,232760,18
Texas,48,35-44 years,35-44,Female,F,White,2106-3,1999,1999,121,1367474,8.8
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2000,2000,123,1371593,9
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2001,2001,157,1375824,11.4
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2002,2002,183,1367372,13.4
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2003,2003,194,1360437,14.3
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2004,2004,198,1359852,14.6
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2005,2005,196,1360827,14.4
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2006,2006,219,1372048,16
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2007,2007,211,1378953,15.3
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2008,2008,214,1379816,15.5
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2009,2009,196,1381695,14.2
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2010,2010,208,1385427,15
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2011,2011,202,1395946,14.5
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2012,2012,183,1405751,13
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2013,2013,190,1415103,13.4
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2014,2014,204,1434633,14.2
Texas,48,35-44 years,35-44,Female,F,White,2106-3,2015,2015,174,1449519,12
Texas,48,35-44 years,35-44,Male,M,White,2106-3,1999,1999,259,1398953,18.5
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2000,2000,247,1405239,17.6
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2001,2001,302,1408700,21.4
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2002,2002,342,1399697,24.4
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2003,2003,346,1388460,24.9
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2004,2004,300,1384945,21.7
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2005,2005,329,1383426,23.8
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2006,2006,352,1389173,25.3
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2007,2007,305,1394982,21.9
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2008,2008,296,1394563,21.2
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2009,2009,302,1395642,21.6
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2010,2010,277,1398739,19.8
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2011,2011,277,1410600,19.6
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2012,2012,288,1423785,20.2
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2013,2013,290,1435500,20.2
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2014,2014,307,1450355,21.2
Texas,48,35-44 years,35-44,Male,M,White,2106-3,2015,2015,291,1469390,19.8
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,1999,1999,15,143304,Unreliable
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2000,2000,13,150196,Unreliable
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2001,2001,28,161330,17.4
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2002,2002,18,169185,Unreliable
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2003,2003,26,177038,14.7
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2004,2004,26,184649,14.1
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2005,2005,23,191534,12
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2006,2006,32,204236,15.7
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2007,2007,29,210662,13.8
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2008,2008,19,217316,Unreliable
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2009,2009,45,223443,20.1
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2010,2010,28,227375,12.3
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2011,2011,39,230225,16.9
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2012,2012,32,231537,13.8
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2013,2013,34,232844,14.6
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2014,2014,39,233679,16.7
Texas,48,45-54 years,45-54,Female,F,Black or African American,2054-5,2015,2015,39,236763,16.5
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,1999,1999,22,128599,17.1
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2000,2000,20,135590,14.8
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2001,2001,38,146463,25.9
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2002,2002,40,154500,25.9
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2003,2003,44,161833,27.2
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2004,2004,58,169081,34.3
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2005,2005,54,175964,30.7
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2006,2006,73,186621,39.1
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2007,2007,51,193051,26.4
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2008,2008,38,199469,19.1
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2009,2009,53,205027,25.9
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2010,2010,57,208646,27.3
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2011,2011,55,210649,26.1
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2012,2012,58,212140,27.3
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2013,2013,48,212929,22.5
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2014,2014,59,213404,27.6
Texas,48,45-54 years,45-54,Male,M,Black or African American,2054-5,2015,2015,48,214999,22.3
Texas,48,45-54 years,45-54,Female,F,White,2106-3,1999,1999,89,1084594,8.2
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2000,2000,85,1118239,7.6
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2001,2001,139,1173821,11.8
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2002,2002,181,1197995,15.1
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2003,2003,178,1228707,14.5
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2004,2004,186,1258718,14.8
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2005,2005,227,1290975,17.6
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2006,2006,231,1326416,17.4
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2007,2007,257,1358222,18.9
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2008,2008,240,1382516,17.4
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2009,2009,291,1403883,20.7
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2010,2010,287,1414154,20.3
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2011,2011,299,1416480,21.1
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2012,2012,278,1407490,19.8
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2013,2013,274,1398655,19.6
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2014,2014,293,1405982,20.8
Texas,48,45-54 years,45-54,Female,F,White,2106-3,2015,2015,274,1413918,19.4
Texas,48,45-54 years,45-54,Male,M,White,2106-3,1999,1999,123,1071753,11.5
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2000,2000,141,1106510,12.7
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2001,2001,197,1162439,16.9
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2002,2002,241,1185470,20.3
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2003,2003,276,1216556,22.7
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2004,2004,297,1248082,23.8
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2005,2005,290,1283329,22.6
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2006,2006,347,1319131,26.3
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2007,2007,343,1350530,25.4
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2008,2008,333,1375492,24.2
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2009,2009,373,1397926,26.7
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2010,2010,334,1407639,23.7
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2011,2011,353,1413574,25
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2012,2012,334,1408758,23.7
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2013,2013,318,1401178,22.7
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2014,2014,317,1406358,22.5
Texas,48,45-54 years,45-54,Male,M,White,2106-3,2015,2015,296,1412635,21
Texas,48,55-64 years,55-64,Female,F,Black or African American,2054-5,2003,2003,11,96423,Unreliable
Texas,48,55-64 years,55-64,Female,F,Black or African American,2054-5,2006,2006,16,121625,Unreliable
Texas,48,55-64 years,55-64,Female,F,Black or African American,2054-5,2009,2009,12,146254,Unreliable
Texas,48,55-64 years,55-64,Female,F,Black or African American,2054-5,2011,2011,23,165004,13.9
Texas,48,55-64 years,55-64,Female,F,Black or African American,2054-5,2012,2012,22,173847,12.7
Texas,48,55-64 years,55-64,Female,F,Black or African American,2054-5,2013,2013,26,181954,14.3
Texas,48,55-64 years,55-64,Female,F,Black or African American,2054-5,2014,2014,22,189224,11.6
Texas,48,55-64 years,55-64,Female,F,Black or African American,2054-5,2015,2015,32,197250,16.2
Texas,48,55-64 years,55-64,Male,M,Black or African American,2054-5,1999,1999,10,66653,Unreliable
Texas,48,55-64 years,55-64,Male,M,Black or African American,2054-5,2002,2002,17,76724,Unreliable
Texas,48,55-64 years,55-64,Male,M,Black or African American,2054-5,2003,2003,17,82135,Unreliable
Texas,48,55-64 years,55-64,Male,M,Black or African American,2054-5,2004,2004,17,87939,Unreliable
Texas,48,55-64 years,55-64,Male,M,Black or African American,2054-5,2005,2005,24,94867,25.3
Texas,48,55-64 years,55-64,Male,M,Black or African American,2054-5,2006,2006,30,103584,29
Texas,48,55-64 years,55-64,Male,M,Black or African American,2054-5,2007,2007,41,110312,37.2
Texas,48,55-64 years,55-64,Male,M,Black or African American,2054-5,2008,2008,18,117163,Unreliable
Texas,48,55-64 years,55-64,Male,M,Black or African American,2054-5,2009,2009,33,125419,26.3
Texas,48,55-64 years,55-64,Male,M,Black or African American,2054-5,2010,2010,38,132431,28.7
Texas,48,55-64 years,55-64,Male,M,Black or African American,2054-5,2011,2011,33,142502,23.2
Texas,48,55-64 years,55-64,Male,M,Black or African American,2054-5,2012,2012,62,150190,41.3
Texas,48,55-64 years,55-64,Male,M,Black or African American,2054-5,2013,2013,54,156855,34.4
Texas,48,55-64 years,55-64,Male,M,Black or African American,2054-5,2014,2014,49,163670,29.9
Texas,48,55-64 years,55-64,Male,M,Black or African American,2054-5,2015,2015,59,170435,34.6
Texas,48,55-64 years,55-64,Female,F,White,2106-3,1999,1999,35,703171,5
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2000,2000,44,719383,6.1
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2001,2001,48,746405,6.4
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2002,2002,39,795860,4.9
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2003,2003,66,836226,7.9
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2004,2004,63,876965,7.2
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2005,2005,82,920601,8.9
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2006,2006,95,964332,9.9
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2007,2007,95,1006019,9.4
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2008,2008,96,1046018,9.2
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2009,2009,113,1088871,10.4
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2010,2010,149,1123468,13.3
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2011,2011,142,1178129,12.1
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2012,2012,146,1199532,12.2
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2013,2013,167,1224963,13.6
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2014,2014,220,1257391,17.5
Texas,48,55-64 years,55-64,Female,F,White,2106-3,2015,2015,206,1290278,16
Texas,48,55-64 years,55-64,Male,M,White,2106-3,1999,1999,27,661727,4.1
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2000,2000,35,678160,5.2
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2001,2001,45,706399,6.4
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2002,2002,41,755747,5.4
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2003,2003,62,795576,7.8
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2004,2004,69,835290,8.3
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2005,2005,96,875581,11
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2006,2006,100,917973,10.9
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2007,2007,111,957597,11.6
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2008,2008,132,994805,13.3
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2009,2009,138,1034994,13.3
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2010,2010,167,1069205,15.6
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2011,2011,197,1120818,17.6
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2012,2012,199,1140791,17.4
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2013,2013,211,1166960,18.1
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2014,2014,211,1198657,17.6
Texas,48,55-64 years,55-64,Male,M,White,2106-3,2015,2015,224,1232510,18.2
Texas,48,65-74 years,65-74,Male,M,Black or African American,2054-5,2009,2009,11,55945,Unreliable
Texas,48,65-74 years,65-74,Male,M,Black or African American,2054-5,2010,2010,12,57706,Unreliable
Texas,48,65-74 years,65-74,Male,M,Black or African American,2054-5,2012,2012,12,65553,Unreliable
Texas,48,65-74 years,65-74,Male,M,Black or African American,2054-5,2013,2013,13,70899,Unreliable
Texas,48,65-74 years,65-74,Male,M,Black or African American,2054-5,2014,2014,13,76026,Unreliable
Texas,48,65-74 years,65-74,Male,M,Black or African American,2054-5,2015,2015,18,81258,Unreliable
Texas,48,65-74 years,65-74,Female,F,White,2106-3,1999,1999,20,549413,3.6
Texas,48,65-74 years,65-74,Female,F,White,2106-3,2000,2000,15,550638,Unreliable
Texas,48,65-74 years,65-74,Female,F,White,2106-3,2001,2001,17,553558,Unreliable
Texas,48,65-74 years,65-74,Female,F,White,2106-3,2002,2002,27,556090,4.9
Texas,48,65-74 years,65-74,Female,F,White,2106-3,2003,2003,20,562934,3.6
Texas,48,65-74 years,65-74,Female,F,White,2106-3,2004,2004,25,570824,4.4
Texas,48,65-74 years,65-74,Female,F,White,2106-3,2005,2005,29,578622,5
Texas,48,65-74 years,65-74,Female,F,White,2106-3,2006,2006,19,596209,Unreliable
Texas,48,65-74 years,65-74,Female,F,White,2106-3,2007,2007,14,612185,Unreliable
Texas,48,65-74 years,65-74,Female,F,White,2106-3,2008,2008,30,637376,4.7
Texas,48,65-74 years,65-74,Female,F,White,2106-3,2009,2009,43,662492,6.5
Texas,48,65-74 years,65-74,Female,F,White,2106-3,2010,2010,39,678966,5.7
